lat,lon,name
29.0016988650386,79.4091100954923,Railways: Pantnagar_railway
29.001699767286,79.4091100816724,Railways: Pantnagar_railway
,,
29.0016987506521,79.4091233021446,Railways: Pantnagar_railway
29.0016988650386,79.4091100954923,Railways: Pantnagar_railway
,,
29.0016996528995,79.4091232883247,Railways: Pantnagar_railway
29.0016987506521,79.4091233021446,Railways: Pantnagar_railway
,,
29.001699767286,79.4091100816724,Railways: Pantnagar_railway
29.0016996528995,79.4091232883247,Railways: Pantnagar_railway
,,
29.0016991149261,79.4090778431307,Railways: Pantnagar_railway
29.0016999260465,79.4090778307063,Railways: Pantnagar_railway
,,
29.0016990005306,79.4090910487565,Railways: Pantnagar_railway
29.0016991149261,79.4090778431307,Railways: Pantnagar_railway
,,
29.001699902778,79.4090910349364,Railways: Pantnagar_railway
29.0016990005306,79.4090910487565,Railways: Pantnagar_railway
,,
29.0016999260465,79.4090778307063,Railways: Pantnagar_railway
29.001699902778,79.4090910349364,Railways: Pantnagar_railway
,,
29.0016992645454,79.4090447444158,Railways: Pantnagar_railway
29.0017001658905,79.4090447306091,Railways: Pantnagar_railway
,,
29.0016992403901,79.4090579496858,Railways: Pantnagar_railway
29.0016992645454,79.4090447444158,Railways: Pantnagar_railway
,,
29.0017001417352,79.4090579358792,Railways: Pantnagar_railway
29.0016992403901,79.4090579496858,Railways: Pantnagar_railway
,,
29.0017001658905,79.4090447306091,Railways: Pantnagar_railway
29.0017001417352,79.4090579358792,Railways: Pantnagar_railway
,,
29.0016995155198,79.4090126614103,Railways: Pantnagar_railway
29.0017004177671,79.4090126475896,Railways: Pantnagar_railway
,,
29.0016994011307,79.409025867036,Railways: Pantnagar_railway
29.0016995155198,79.4090126614103,Railways: Pantnagar_railway
,,
29.0017003043865,79.4090259383994,Railways: Pantnagar_railway
29.0016994011307,79.409025867036,Railways: Pantnagar_railway
,,
29.0017004177671,79.4090126475896,Railways: Pantnagar_railway
29.0017003043865,79.4090259383994,Railways: Pantnagar_railway
,,
29.0017138696047,79.4091353434059,Railways: Pantnagar_railway
29.0016856315803,79.4091354382082,Railways: Pantnagar_railway
,,
29.0017138284744,79.4091394921243,Railways: Pantnagar_railway
29.0016856806625,79.4091395845172,Railways: Pantnagar_railway
,,
29.0017138775565,79.4091436384345,Railways: Pantnagar_railway
29.0016856395198,79.4091437322082,Railways: Pantnagar_railway
,,
29.0017134345271,79.4090071155271,Railways: Pantnagar_railway
29.0016852867167,79.4090072079558,Railways: Pantnagar_railway
,,
29.0017133854286,79.4090029681909,Railways: Pantnagar_railway
29.0016852376304,79.409003061647,Railways: Pantnagar_railway
,,
29.0017134265668,79.408998820499,Railways: Pantnagar_railway
29.0016851885318,79.408998914312,Railways: Pantnagar_railway
,,
29.0017149602534,79.4091436218509,Railways: Pantnagar_railway
29.0017138775565,79.4091436384345,Railways: Pantnagar_railway
,,
29.0016846470477,79.4091437474097,Railways: Pantnagar_railway
29.0016856395198,79.4091437322082,Railways: Pantnagar_railway
,,
29.0016841960597,79.408998929515,Railways: Pantnagar_railway
29.0016851885318,79.408998914312,Railways: Pantnagar_railway
,,
29.0017144190389,79.408998805296,Railways: Pantnagar_railway
29.0017134265668,79.408998820499,Railways: Pantnagar_railway
,,
29.0017144190389,79.408998805296,Railways: Pantnagar_railway
29.0017149602534,79.4091436218509,Railways: Pantnagar_railway
,,
29.0017134265668,79.408998820499,Railways: Pantnagar_railway
29.0017138775565,79.4091436384345,Railways: Pantnagar_railway
,,
29.0016841960597,79.408998929515,Railways: Pantnagar_railway
29.0016846470477,79.4091437474097,Railways: Pantnagar_railway
,,
29.0016851885318,79.408998914312,Railways: Pantnagar_railway
29.0016856395198,79.4091437322082,Railways: Pantnagar_railway
,,
28.9896954228299,79.3899740745396,Railways: Pantnagar_railway
29.022780188102,79.3885599061384,Railways: Pantnagar_railway
29.0228189617759,79.3885580340015,Railways: Pantnagar_railway
29.0274634629997,79.3886905356581,Railways: Pantnagar_railway
,,
29.0287974695636,79.3893060778047,Railways: Pantnagar_railway
29.0274634619898,79.3886904514803,Railways: Pantnagar_railway
,,
29.0302173623363,79.3906666358976,Railways: Pantnagar_railway
29.0300716624901,79.390471623679,Railways: Pantnagar_railway
,,
29.0302053198769,79.3906781675794,Railways: Pantnagar_railway
29.0300599869124,79.3904835727055,Railways: Pantnagar_railway
29.0298678028176,79.3902342492725,Railways: Pantnagar_railway
29.0287974705731,79.3893061619836,Railways: Pantnagar_railway
,,
28.9896951765462,79.3899535118233,Railways: Pantnagar_railway
29.0227799413587,79.3885393379121,Railways: Pantnagar_railway
29.022818715032,79.3885374657676,Railways: Pantnagar_railway
29.0274632162402,79.3886699665025,Railways: Pantnagar_railway
,,
29.0287972228758,79.3892855073518,Railways: Pantnagar_railway
29.0274632152303,79.3886698823247,Railways: Pantnagar_railway
,,
29.0302173623363,79.3906666358976,Railways: Pantnagar_railway
29.0300716624901,79.390471623679,Railways: Pantnagar_railway
29.0298675562759,79.3902136796246,Railways: Pantnagar_railway
29.0287972238976,79.3892855925573,Railways: Pantnagar_railway
,,
29.0353380955614,79.4053854480963,Railways: Pantnagar_railway
29.0350709978475,79.4045768845949,Railways: Pantnagar_railway
29.0349048071153,79.4040680303686,Railways: Pantnagar_railway
29.034618296063,79.403198047209,Railways: Pantnagar_railway
29.0344417488884,79.4026609078977,Railways: Pantnagar_railway
29.0342342716613,79.4020267072192,Railways: Pantnagar_railway
29.0340263928125,79.4013969183504,Railways: Pantnagar_railway
29.0338009553092,79.4007096577621,Railways: Pantnagar_railway
