lat,lon,name
30.3603395480001,78.08559927,Manhole: ITpark_Manhole
30.3603043050001,78.085361924,Manhole: ITpark_Manhole
30.358353714,78.0853441150001,Manhole: ITpark_Manhole
30.3579845260001,78.085563918,Manhole: ITpark_Manhole
30.358037919,78.085549314,Manhole: ITpark_Manhole
30.3574932230001,78.0853488290001,Manhole: ITpark_Manhole
30.3577227230001,78.0855699050001,Manhole: ITpark_Manhole
30.357772185,78.0853428140001,Manhole: ITpark_Manhole
30.357819455,78.085353689,Manhole: ITpark_Manhole
30.357827323,78.0854584780001,Manhole: ITpark_Manhole
30.3580531420001,78.085336741,Manhole: ITpark_Manhole
30.358075297,78.0853484070001,Manhole: ITpark_Manhole
30.358098194,78.0854527260001,Manhole: ITpark_Manhole
30.358367582,78.0854483800001,Manhole: ITpark_Manhole
30.3583342420001,78.085331545,Manhole: ITpark_Manhole
30.3585082560001,78.085553529,Manhole: ITpark_Manhole
30.358614275,78.0853265270001,Manhole: ITpark_Manhole
30.3586362200001,78.085442255,Manhole: ITpark_Manhole
30.3586233440001,78.0855525090001,Manhole: ITpark_Manhole
30.358776855,78.0853329920001,Manhole: ITpark_Manhole
30.358863291,78.0853335450001,Manhole: ITpark_Manhole
30.358876229,78.0853207330001,Manhole: ITpark_Manhole
30.358906286,78.085435837,Manhole: ITpark_Manhole
30.359557572,78.085530798,Manhole: ITpark_Manhole
30.3598805770001,78.0853346960001,Manhole: ITpark_Manhole
30.359983147,78.085449129,Manhole: ITpark_Manhole
30.3600788160001,78.0855615670001,Manhole: ITpark_Manhole
30.3602506940001,78.0854811360001,Manhole: ITpark_Manhole
30.360517498,78.085518742,Manhole: ITpark_Manhole
30.3606342300001,78.08543222,Manhole: ITpark_Manhole
30.3607055030001,78.0854318950001,Manhole: ITpark_Manhole
30.359819348,78.085539801,Manhole: ITpark_Manhole
30.359714915,78.0854284110001,Manhole: ITpark_Manhole
30.3596646660001,78.0853105420001,Manhole: ITpark_Manhole
30.3596269820001,78.085323831,Manhole: ITpark_Manhole
30.3593717310001,78.085322159,Manhole: ITpark_Manhole
30.3591765200001,78.0854318040001,Manhole: ITpark_Manhole
30.3591397970001,78.085316478,Manhole: ITpark_Manhole
30.359117956,78.0853283650001,Manhole: ITpark_Manhole
30.364391126,78.0876261220001,Manhole: ITpark_Manhole
30.3603043050001,78.085361924,Manhole: ITpark_Manhole
