lat,lon,name
29.7444989680001,78.483408169,11KV: SIDC_Balbhadrapur_ElevenKV
29.743646869,78.4836618830001,11KV: SIDC_Balbhadrapur_ElevenKV
29.743193294,78.483806692,11KV: SIDC_Balbhadrapur_ElevenKV
29.74283187,78.4839287630001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7424967760001,78.4840628010001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7419944480001,78.484227069,11KV: SIDC_Balbhadrapur_ElevenKV
29.7420336260001,78.4843595990001,11KV: SIDC_Balbhadrapur_ElevenKV
,,
29.7421808290001,78.4841785880001,11KV: SIDC_Balbhadrapur_ElevenKV
29.742208654,78.484275526,11KV: SIDC_Balbhadrapur_ElevenKV
,,
29.741668911,78.4844598280001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7416270250001,78.4843419470001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7413062910001,78.4844352950001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7409257190001,78.4844759850001,11KV: SIDC_Balbhadrapur_ElevenKV
29.740528549,78.4845235500001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7399180400001,78.4844472620001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7394393330001,78.4843898170001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7391377480001,78.4843658820001,11KV: SIDC_Balbhadrapur_ElevenKV
,,
29.7427651510001,78.4860162250001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7425928160001,78.485886974,11KV: SIDC_Balbhadrapur_ElevenKV
29.7423450850001,78.4856883100001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7420806000001,78.4854657120001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7418149170001,78.485250293,11KV: SIDC_Balbhadrapur_ElevenKV
,,
29.7420806000001,78.4854657120001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7422588800001,78.4851329700001,11KV: SIDC_Balbhadrapur_ElevenKV
29.742329489,78.4850061130001,11KV: SIDC_Balbhadrapur_ElevenKV
29.742478487,78.4847320530001,11KV: SIDC_Balbhadrapur_ElevenKV
,,
29.742722628,78.4860975650001,11KV: SIDC_Balbhadrapur_ElevenKV
29.742581409,78.4859036890001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7421649340001,78.4855685940001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7417999200001,78.4852574340001,11KV: SIDC_Balbhadrapur_ElevenKV
,,
29.742889577,78.485797775,11KV: SIDC_Balbhadrapur_ElevenKV
29.742397107,78.4853447980001,11KV: SIDC_Balbhadrapur_ElevenKV
,,
29.7430666430001,78.4854655980001,11KV: SIDC_Balbhadrapur_ElevenKV
29.7429427770001,78.4853866120001,11KV: SIDC_Balbhadrapur_ElevenKV
,,
29.9401453770001,78.1402857420001,11KV: SIDC_Haridwar_ELEVENKV
29.940398266,78.140770833,11KV: SIDC_Haridwar_ELEVENKV
29.9418220370001,78.1432372530001,11KV: SIDC_Haridwar_ELEVENKV
29.9417898880001,78.1433666090001,11KV: SIDC_Haridwar_ELEVENKV
29.941819825,78.1432426680001,11KV: SIDC_Haridwar_ELEVENKV
29.9419108170001,78.143355123,11KV: SIDC_Haridwar_ELEVENKV
